hashtag,UserFriendFollowerRatiosMV_friendFollowerRatio_average,UserFriendFollowerRatiosMV_friendFollowerRatio_population_variance,UserFriendFollowerRatiosMV_friendFollowerRatio_population_standard_deviation,UserFriendFollowerRatiosMV_friendFollowerRatio_minValue,UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue
ThereIsMoreThanOne,0.5456980801436939,0.0016376480214576764,0.04046786405850544,0.49795997668544784,0.6922714420358153
spons,0.41014029168706495,0.023610069197257617,0.1536556839080729,0.0990990990990991,0.6924979389942292
НеДорожеСоткиПокаАТамПосмтрим,0.39538220173627464,0.03644746820253237,0.19091220024538078,0.1812227074235808,0.9100647176969426
ПоздравьСобянина,0.44664026559885905,0.05816519439737153,0.24117461391566802,0.0,0.9978929592303104
ПозорWADA,0.45171094108385035,0.05239018388614036,0.228889020894713,0.09479166666666666,0.9999193541883402
ЧерчесовВерим,0.4243430178644444,0.016119638033809513,0.1269631365153268,0.10663615560640732,0.6660869565217391
Эбола,0.4542397386143166,0.04501913409784681,0.21217712906401295,0.12345679012345678,0.9979812809689851
хватитторговаться,0.703003732865791,0.027959483927686195,0.1672108965578685,0.2616366366366366,0.9317794201250711
سوريا_تنتصر,0.2663131683212604,0.005534486444116372,0.07439412909710263,0.17558886509635974,0.36889387984278493
لبنان,0.3407963985531788,0.032350829965668446,0.1798633647124073,0.17558886509635974,0.7132125497127707
ClimateMarch,0.6349912711707983,0.024524371680752752,0.15660259155184103,0.461082910321489,0.9120477928974444
MH17,0.44951464180312284,0.047727005176296244,0.21846511203461352,0.10010214504596528,1.0
RussiaGate,0.5143892783063303,0.02434985166473934,0.15604439004571533,0.18867395570507428,0.9120477928974444
US,0.5360160303724897,0.031009748984607347,0.1760958516961923,0.08333333333333333,1.0
КЛУБ,0.8714462197867803,0.02381497789836745,0.15432102221786717,0.16198501872659177,0.9989403973509934
музыка,0.46461081944652316,0.0412952298974346,0.20321227791999824,0.0,1.0
ничоси,0.40809224586331155,0.03295848074244815,0.1815447072829394,0.11578044596912522,0.9963087993084839
AddABandToATVShow,0.5331009611596519,0.0021411625658648618,0.04627269784511015,0.43867192165293206,0.6460961898813242
LukeBryan,0.3847563689865944,0.028355506900785532,0.16839093473457986,0.08609271523178808,0.7692307692307693
ObamaGate,0.49825777450645986,0.01464190914164052,0.12100375672532039,0.18867395570507428,0.9120477928974444
SoftenAVillain,0.4823943404687633,0.007971922089972392,0.08928562084665365,0.16666666666666666,0.6671306955078439
TrumpForPresident,0.49867932239530616,0.007592574845718964,0.08713538228365653,0.347242206235012,1.0
WasteAMillionIn3Words,0.47464693350355364,0.009885257121782157,0.09942463035778487,0.13013698630136986,0.7778378325258699
may,0.20004133085348214,0.0,0.0,0.20004133085348214,0.20004133085348214
reasonstoprotest,0.5452756435254618,0.0028513704649705154,0.05339822529794895,0.45478069607969984,0.6922714420358153
wethepeople,0.37191232334614044,0.04905841905714,0.22149135210463636,0.02274975272007913,0.9120477928974444
КасьяновШкаф,0.3683541374491766,0.03603926926693122,0.18984011500979245,0.0,1.0
МИД,0.5158060235264739,0.05852716065474363,0.2419238736767077,0.12988734261100066,1.0
ПерлХарбор,0.394422657318539,0.03477680538053395,0.1864854025936989,0.09479166666666666,0.9519923187710033
Поморье,0.9927795485591622,0.0,0.0,0.9927795485591622,0.9927795485591622
Чуркин,0.5494830579957365,0.07871707798384987,0.28056563934995654,0.11580446131941148,1.0
ЮвентусБарселона,0.3911923154783195,0.019378339788033005,0.13920610542656886,0.1552094522019334,0.9796803802297949
жизнь,0.500987265272078,0.02451099312688609,0.15655987074242905,0.18102766798418973,0.9979812809689851
миллионголосовроссии,0.4239121934967074,0.02832508653622301,0.1683005838855677,0.10365853658536585,0.9556046112337503
الدولة_الإسلامية,0.3105325073661797,0.0039390156086519445,0.06276157748696207,0.22343821249430004,0.36889387984278493
Cruz2016,0.5073603559162608,0.003412340216418888,0.05841523959052884,0.368824531516184,0.7104421322019059
DemDebate,0.502175505153803,0.011027395197840592,0.10501140508459351,0.10526315789473684,1.0
MondayMorning,0.5430393662672506,0.016780154221728988,0.1295382345939954,0.18867395570507428,0.9120477928974444
NewUnitedAirlinesMottos,0.9120477928974444,0.0,0.0,0.9120477928974444,0.9120477928974444
RIQVerified,0.552466605633139,0.002928116717029934,0.05411207551951721,0.4756198347107438,0.6924979389942292
cnn,0.5425153585578003,0.013945712085375353,0.11809196452500632,0.15,0.9655172413793104
humor,0.4629970524705213,0.034185646476730454,0.18489360853401735,0.07470870459218643,0.9317794201250711
morningjoe,0.5247907154737012,0.0076749153667614025,0.08760659431093873,0.2647360328036904,0.9120477928974444
РубльИдётНаРекорд,0.44836847221477993,0.03749428771540556,0.193634417693254,0.12479384277075316,0.9188350441632848
армия,0.4513848303699572,0.04666121966463683,0.21601208221911297,0.09680284191829484,0.9989403973509934
46,0.7646620488413497,0.036626123971910715,0.19137952861241642,0.48964810386060814,0.9999193541883402
AlbertEinstein,0.39076568716043214,0.04412900795122889,0.2100690551966874,0.08247422680412371,1.0
FF_RU,0.5023104280375773,0.0012625985167909139,0.03553306230528005,0.37701612903225806,0.5966785290628707
FeelTheBern,0.5396859088270497,0.014336699495620633,0.11973595740470208,0.059907834101382486,1.0
Gabriel,0.45065958682641966,0.013704260127738913,0.11706519605646638,0.1967654986522911,0.6877403201287668
HillarySoOld,0.5892863213953886,0.0037984460195579074,0.061631534295017415,0.5344619105199516,0.7104421322019059
IveHadItUpToHereWith,0.6190259736974586,0.012122712347544211,0.11010318954301102,0.4889090673239071,0.9120477928974444
MakeABandISIS,0.5077431529742409,0.011722833138739322,0.10827203304057481,0.3165217391304348,0.6922714420358153
MerylStreep,0.5248867143639832,0.01167075781904432,0.10803128166898845,0.347242206235012,0.9120477928974444
MyRashDecision,0.5069913503703496,0.008731057655006175,0.09344012871890843,0.25488372093023254,0.6924979389942292
ObamaNoMore,0.32468036080319335,0.03682243256399434,0.19189172093655926,0.09401709401709402,0.7692307692307693
RealLifeMagicSpells,0.4965177534942813,0.005307366127369333,0.07285167209727814,0.347242206235012,0.6922714420358153
SamDubose,0.5477015238429789,0.006256864224804576,0.07910034276034823,0.32278123233465233,0.7778378325258699
SaveInTheFlesh,0.4047976272654117,0.03887748248123537,0.19717373679381178,0.09863013698630137,0.9796803802297949
TravelBan,0.5665989318932603,0.01585709123365363,0.12592494285745628,0.41007957559681696,0.9120477928974444
contest,0.5442565890963822,0.0023948065658374114,0.04893676088420045,0.4756198347107438,0.6924979389942292
podcast,0.524154494948982,0.01533587983005353,0.12383811945460707,0.1171875,0.9120477928974444
ruopen,0.3957980101459842,0.03843516154544065,0.19604887539958155,0.09863013698630137,0.9886844653479043
ЛюбитНеЛюбит,0.4479886669851907,0.04357365826953001,0.20874304364344698,0.09680284191829484,0.940623367577921
НеизвестныйСолдат,0.41588730215944864,0.03100019783799292,0.17606873043784044,0.09863013698630137,0.9843918191603875
BlackGirlsRock,0.5762028419876386,0.010965189580661895,0.10471480115371416,0.19563492063492063,0.7104421322019059
CA26,0.5096755206131557,0.0752047544871071,0.27423485279429216,0.24857535861662408,0.9120477928974444
FAKENEWS,0.4390613984184435,0.032981945886817444,0.18160932213633044,0.18867395570507428,0.9120477928974444
LondonAttack,0.5958904991862438,0.07062567183271849,0.26575490932947693,0.17565997011456086,0.9120477928974444
MavoTV,0.5674310767010754,7.121654181374091E-4,0.026686427601636923,0.5272812793979303,0.6045602605863192
NuclearOption,0.6937945460076637,0.047634479777931595,0.21825324688978076,0.4755412991178829,0.9120477928974444
SundayPrayers,0.9120477928974444,0.0,0.0,0.9120477928974444,0.9120477928974444
UK,0.49819832949597503,0.041485779461338794,0.20368058194471753,0.07374631268436578,0.9483262918427039
Город,0.8566013714942946,0.03181750195753294,0.17837461130310261,0.16198501872659177,0.9989403973509934
мигранты,0.40468757135237254,0.054357295036898866,0.23314650981067433,0.0,1.0
солдаты_питание,0.4132827796242028,0.027318203848664062,0.16528219459053678,0.23608964451313755,0.9317794201250711
11сентября,0.4779154701857077,0.06284359514033375,0.2506862484069155,0.09479166666666666,0.982363315696649
BaltimoreVsRacism,0.5090594134717474,0.00762480811997331,0.08732014727411601,0.2215591197314435,0.7104421322019059
CSU,0.4321945934449265,0.03251023319319359,0.1803059433107894,0.10231660231660232,0.972972972972973
IHaveNoIdeaAbout,0.5302898823725669,0.0011557476843146001,0.03399628927272211,0.4623277182235835,0.5774085522926327
MakeABookWarm,0.5492973143784522,0.0024732063903816323,0.04973134213332305,0.43867192165293206,0.6922714420358153
MarilynMonroe,0.37915665958900424,0.032265071529309665,0.17962480766672978,0.10954063604240283,1.0
MaterialEvidence,0.4167097770241002,0.03725245138522771,0.19300894120539522,0.08915304606240713,0.9782102272727272
PutinPeacemaker,0.4350795877521538,0.04791134150876686,0.2188865950869693,0.0,0.9782102272727272
ReasonIAmNotPresident,0.4840401481628188,0.007517891773696105,0.08670577704914538,0.25488372093023254,0.6922714420358153
ThingsToDoInAWaitingRoom,0.5320450837910301,0.0015624565213257153,0.03952792078171726,0.43867192165293206,0.6460961898813242
beyonce,0.44949136068036394,0.023259850626512535,0.15251180487592603,0.13452914798206278,0.6924979389942292
np,0.48403224890021845,0.028383890417255964,0.16847519229030714,0.11598890942698706,1.0
sted,0.1268910157456005,0.0,0.0,0.1268910157456005,0.1268910157456005
Минобороны,0.4642752510327845,0.05179777834560257,0.22759125278798079,0.1087216248506571,0.9843918191603875
Щаранский,0.755751318239923,0.06594821526814736,0.25680384589827965,0.16198501872659177,0.9989403973509934
мой2015,0.4195823826988234,0.03711103400651307,0.19264224356696294,0.15333333333333332,0.9989403973509934
اسرائيل,0.3407963985531788,0.032350829965668446,0.1798633647124073,0.17558886509635974,0.7132125497127707
God,0.46911355910862207,0.029113332871209242,0.1706262959546659,0.034482758620689655,0.9655172413793104
Obama,0.5088642440595477,0.028329111872527634,0.16831254223178863,0.06341463414634146,1.0
SFPD,0.5365999951546443,0.005010539147289558,0.07078516191469479,0.2215591197314435,0.6924979389942292
SyriaHoax,0.5888235303365421,0.027448892700146298,0.16567707355016353,0.44885219492549333,0.9120477928974444
TOB2015,0.6332528180354268,0.0,0.0,0.6332528180354268,0.6332528180354268
ctl,0.5145814129891975,0.007859358038264987,0.08865302046893263,0.20004133085348214,0.9120477928974444
family,0.5293344013023306,0.02185697716313809,0.14784105371356798,0.19055118110236222,0.9809523809523809
horror,0.43049036998464757,0.03285525353470068,0.18126018187870352,0.041666666666666664,1.0
pizzagate,0.5218037955085174,0.01112928608831965,0.1054954315992861,0.4013197360527894,0.9120477928974444
vaccination,0.4801408386748382,0.01126062556539433,0.10611609475190052,0.15384615384615385,0.6479166666666667
Ять,0.34613680407685393,0.023335965611151997,0.1527611390738888,0.10795698924731183,0.7671678179601787
AllGenres,0.5557154396756292,0.002707517768363724,0.052033813701897004,0.4756198347107438,0.6924979389942292
BlackFriday,0.5973275741366646,0.018289694587976708,0.13523939732184814,0.3105076741440378,0.9504008016032064
Democrat,0.4765828913604718,0.029364183938775806,0.1713598084113536,0.0,0.9120477928974444
IndianaFedUp,0.5232688151062601,0.007794189126345324,0.08828470494001395,0.19055118110236222,0.6902654867256637
LiberalRaceHorses,0.5892863213953886,0.003798446019557908,0.061631534295017415,0.5344619105199516,0.7104421322019059
MakeAQuoteDirty,0.5566009297546435,0.0031484595907188885,0.05611113606690644,0.48012291146533514,0.6922714420358153
MakeMeHateYouInOnePhrase,0.5614249327311749,0.005344592714539526,0.07310672140466652,0.45478069607969984,0.7778378325258699
MallSchmovies,0.538034504939259,0.0039286015298669414,0.06267855717761012,0.43867192165293206,0.6922714420358153
PlannedParenthood,0.5307857037915108,0.014679177694395548,0.1211576563589588,0.12848360655737706,0.9120477928974444
RachelDolezal,0.6037404516785303,0.02617476534266871,0.16178617166701456,0.267515923566879,1.0
ThingsIWouldntThankYouFor,0.5594147458639581,0.005480777223294302,0.07403227149895039,0.43867192165293206,0.7778378325258699
TruthRevolt,0.5545851813396373,0.004493870422558075,0.06703633658366241,0.4624505928853755,0.7104421322019059
Washington,0.5765495870593602,0.04359408597649363,0.2087919681800371,0.07692307692307693,0.9639591178052717
anissd,0.2172859450726979,0.0,0.0,0.2172859450726979,0.2172859450726979
blacktwitter,0.5450470165603107,0.007542352413189552,0.08684671791835055,0.19055118110236222,0.7104421322019059
hate,0.3670946638291376,0.03759183953436552,0.19388615096072623,0.0664451827242525,1.0
Париж,0.4171060242324491,0.03683376904755059,0.19192125741446828,0.10354857475276323,0.9989403973509934
ЯзаEBU,0.5666681891996033,0.08442254846222412,0.29055558583896496,0.08915304606240713,0.988597189074516
смартфон4d,0.7248973951925333,0.019865590191552596,0.1409453446962779,0.2722222222222222,0.9089563286454478
AbdusSalaam,0.9120477928974444,0.0,0.0,0.9120477928974444,0.9120477928974444
AllLivesMatter,0.5143852484213649,0.018395256020327606,0.13562911199417182,0.05952380952380952,0.9898167006109979
IARTG,0.49556443908771236,0.005068705406766057,0.07119484115275529,0.23070516379789005,0.6924979389942292
SyriaStrikes,0.5345374365052102,0.02514922820511295,0.1585850819122434,0.19855222337125128,0.9120477928974444
missingdcgirls,0.5514457378772265,0.019976704272153294,0.14133896940388838,0.44885219492549333,0.9120477928974444
Ходорковский,0.4598284206618086,0.034883079512156724,0.18677012478487218,0.12735166425470332,0.897970378496983
помощьбеженцам,0.39796594857126494,0.02592247803743239,0.16100459011292936,0.09863013698630137,0.9556046112337503
دمشق,0.3942527610997581,0.08242629496944145,0.2870997996680622,0.1092436974789916,1.0
2017survivaltips,0.5646048317146428,0.00478712443428368,0.06918904851407974,0.4623277182235835,0.6922714420358153
AwanBrothers,0.42911603025586437,0.045242067106397395,0.21270182675848695,0.14679107874374148,0.9120477928974444
GameAlert,0.5332126046957256,0.004539869113494457,0.06737855084145442,0.37613542526837324,0.6922714420358153
GazaUnderAttack,0.3888815420218201,0.029747885181115537,0.17247575244397556,0.08247422680412371,1.0
MakeBaseballExciting,0.4929206595729096,0.009268656562542549,0.09627386230199009,0.3105076741440378,0.6764783749308045
ModernDeadlySins,0.6663346685850082,5.340303505397361E-4,0.02310909670540448,0.6294581618655692,0.6922714420358153
NYR,0.516441512447212,0.017686330370422013,0.13298996341988373,0.12121212121212122,1.0
ShowYourLoveIn4Words,0.5048752265029992,0.012397269273492786,0.11134302525750227,0.17419354838709677,0.704225352112676
SupportGaza,0.3733079576061611,0.03381538929250989,0.18388961170362478,0.07988165680473373,1.0
TexasJihad,0.5140136365168662,0.008092402404438837,0.08995778123341436,0.19055118110236222,0.7104421322019059
datpiff,0.5539164013152476,0.003414118075599736,0.05843045503502207,0.4756198347107438,0.6924979389942292
youtube,0.5238499537678198,0.01951818745724564,0.1397075068034844,0.2146341463414634,0.9639591178052717
БолеемЗаНаших,0.4924654908937372,0.05356706035296961,0.23144558832038603,0.09863013698630137,0.9796803802297949
ГероиСталинграда,0.4065633654806969,0.04254434534102941,0.2062628064897533,0.10354857475276323,0.9519923187710033
